"","Year","date","product","weight","location","Total.Days.Weight"
"10969",NA,2015-04-25,"spinach","2000","Leeds Kirkgate Market",NA
"10970",NA,2015-06-06,"spinach","950","Leeds Kirkgate Market",NA
"10971",NA,2015-07-04,"spinach","1300","Leeds Kirkgate Market",NA
"10972",NA,2015-08-22,"spinach","275","Leeds Kirkgate Market",NA
"10973",NA,2014-04-19,"spring onions","250","Leeds Kirkgate Market",NA
"10974",NA,2014-05-03,"spring onions","1400","Leeds Kirkgate Market",NA
"10975",NA,2014-05-10,"spring onions","1514","Leeds Kirkgate Market",NA
"10976",NA,2014-05-24,"spring onions","82","Leeds Kirkgate Market",NA
"10977",NA,2014-06-07,"spring onions","600","Leeds Kirkgate Market",NA
"10978",NA,2014-07-19,"spring onions","600","Leeds Kirkgate Market",NA
"10979",NA,2014-08-02,"spring onions","150","Leeds Kirkgate Market",NA
"10980",NA,2014-08-09,"spring onions","1050","Leeds Kirkgate Market",NA
"10981",NA,2014-08-16,"spring onions","400","Leeds Kirkgate Market",NA
"10982",NA,2014-12-06,"spring onions","100","Leeds Kirkgate Market",NA
"10983",NA,2015-04-25,"spring onions","500","Leeds Kirkgate Market",NA
"10984",NA,2015-07-18,"spring onions","3700","Leeds Kirkgate Market",NA
"10985",NA,2015-08-01,"spring onions","1000","Leeds Kirkgate Market",NA
"10986",NA,2015-09-12,"spring onions","400","Leeds Kirkgate Market",NA
"10987",NA,2014-09-20,"sprouts","12350","Leeds Kirkgate Market",NA
"10988",NA,2014-10-18,"sprouts","25000","Leeds Kirkgate Market",NA
"10989",NA,2014-12-06,"sprouts","14850","Leeds Kirkgate Market",NA
"10990",NA,2015-08-08,"squash","10300","Leeds Kirkgate Market",NA
"10991",NA,2014-04-19,"strawberries","4250","Leeds Kirkgate Market",NA
"10992",NA,2014-04-26,"strawberries","11979","Leeds Kirkgate Market",NA
"10993",NA,2014-05-03,"strawberries","5400","Leeds Kirkgate Market",NA
"10994",NA,2014-05-10,"strawberries","21100","Leeds Kirkgate Market",NA
"10995",NA,2014-05-17,"strawberries","2400","Leeds Kirkgate Market",NA
"10996",NA,2014-05-24,"strawberries","17900","Leeds Kirkgate Market",NA
"10997",NA,2014-05-31,"strawberries","500","Leeds Kirkgate Market",NA
"10998",NA,2014-06-21,"strawberries","26250","Leeds Kirkgate Market",NA
"10999",NA,2014-07-12,"strawberries","1826","Leeds Kirkgate Market",NA
"11000",NA,2014-08-02,"strawberries","250","Leeds Kirkgate Market",NA
"11001",NA,2014-09-20,"strawberries","5300","Leeds Kirkgate Market",NA
"11002",NA,2014-10-11,"strawberries","1450","Leeds Kirkgate Market",NA
"11003",NA,2015-04-05,"strawberries","13520","Leeds Kirkgate Market",NA
"11004",NA,2015-04-25,"strawberries","6300","Leeds Kirkgate Market",NA
"11005",NA,2015-05-17,"strawberries","14550","Leeds Kirkgate Market",NA
"11006",NA,2015-06-06,"strawberries","6200","Leeds Kirkgate Market",NA
"11007",NA,2015-07-04,"strawberries","900","Leeds Kirkgate Market",NA
"11008",NA,2015-07-18,"strawberries","25900","Leeds Kirkgate Market",NA
"11009",NA,2015-07-25,"strawberries","9100","Leeds Kirkgate Market",NA
"11010",NA,2015-08-01,"strawberries","1160","Leeds Kirkgate Market",NA
"11011",NA,2015-08-14,"strawberries","8450","Leeds Kirkgate Market",NA
"11012",NA,2015-08-22,"strawberries","985","Leeds Kirkgate Market",NA
"11013",NA,2015-09-06,"strawberries","150","Leeds Kirkgate Market",NA
"11014",NA,2015-10-03,"strawberries","1100","Leeds Kirkgate Market",NA
"11015",NA,2014-11-15,"strawberry cream","1000","Leeds Kirkgate Market",NA
"11016",NA,2014-05-10,"Sugar snaps","176","Leeds Kirkgate Market",NA
"11017",NA,2014-11-15,"Sugar snaps","250","Leeds Kirkgate Market",NA
"11018",NA,2014-08-09,"sweetcorn","150","Leeds Kirkgate Market",NA
"11019",NA,2014-09-20,"sweetcorn","4450","Leeds Kirkgate Market",NA
"11020",NA,2014-10-04,"sweetcorn","100","Leeds Kirkgate Market",NA
"11021",NA,2014-10-11,"sweetcorn","1200","Leeds Kirkgate Market",NA
"11022",NA,2015-07-18,"sweetcorn","12000","Leeds Kirkgate Market",NA
"11023",NA,2015-08-08,"sweetcorn","250","Leeds Kirkgate Market",NA
"11024",NA,2015-09-12,"sweetcorn","620","Leeds Kirkgate Market",NA
"11025",NA,2014-07-19,"sweets","1063","Leeds Kirkgate Market",NA
"11026",NA,2014-11-15,"sweets","1300","Leeds Kirkgate Market",NA
"11027",NA,2015-06-06,"sweets","500","Leeds Kirkgate Market",NA
"11028",NA,2014-07-19,"swede","527","Leeds Kirkgate Market",NA
"11029",NA,2015-04-25,"swede","10200","Leeds Kirkgate Market",NA
"11030",NA,2015-05-30,"swede","50280","Leeds Kirkgate Market",NA
"11031",NA,2015-07-18,"swede","15000","Leeds Kirkgate Market",NA
"11032",NA,2015-08-14,"swede","400","Leeds Kirkgate Market",NA
"11033",NA,2014-04-19,"tomato","59699","Leeds Kirkgate Market",NA
"11034",NA,2014-04-26,"tomato","36314","Leeds Kirkgate Market",NA
"11035",NA,2014-05-03,"tomato","107100","Leeds Kirkgate Market",NA
"11036",NA,2014-05-10,"tomato","18987","Leeds Kirkgate Market",NA
"11037",NA,2014-05-17,"tomato","9122","Leeds Kirkgate Market",NA
"11038",NA,2014-05-24,"tomato","79854","Leeds Kirkgate Market",NA
"11039",NA,2014-05-31,"tomato","5000","Leeds Kirkgate Market",NA
"11040",NA,2014-06-07,"tomato","216","Leeds Kirkgate Market",NA
"11041",NA,2014-07-12,"tomato","143","Leeds Kirkgate Market",NA
"11042",NA,2014-07-19,"tomato","752","Leeds Kirkgate Market",NA
"11043",NA,2014-08-02,"tomato","1600","Leeds Kirkgate Market",NA
"11044",NA,2014-08-09,"tomato","1300","Leeds Kirkgate Market",NA
"11045",NA,2014-08-16,"tomato","4000","Leeds Kirkgate Market",NA
"11046",NA,2014-09-06,"tomato","250","Leeds Kirkgate Market",NA
"11047",NA,2014-09-13,"tomato","490","Leeds Kirkgate Market",NA
"11048",NA,2014-10-18,"tomato","3800","Leeds Kirkgate Market",NA
"11049",NA,2014-10-25,"tomato","6400","Leeds Kirkgate Market",NA
"11050",NA,2014-11-01,"tomato","1100","Leeds Kirkgate Market",NA
"11051",NA,2014-11-22,"tomato","30900","Leeds Kirkgate Market",NA
"11052",NA,2014-12-06,"tomato","1400","Leeds Kirkgate Market",NA
"11053",NA,2015-02-21,"tomato","8700","Leeds Kirkgate Market",NA
"11054",NA,2015-02-28,"tomato","6950","Leeds Kirkgate Market",NA
"11055",NA,2015-03-07,"tomato","6800","Leeds Kirkgate Market",NA
"11056",NA,2015-03-14,"tomato","13600","Leeds Kirkgate Market",NA
"11057",NA,2015-04-11,"tomato","300","Leeds Kirkgate Market",NA
"11058",NA,2015-04-18,"tomato","800","Leeds Kirkgate Market",NA
"11059",NA,2015-04-25,"tomato","29800","Leeds Kirkgate Market",NA
"11060",NA,2015-05-30,"tomato","5885","Leeds Kirkgate Market",NA
"11061",NA,2015-06-06,"tomato","31750","Leeds Kirkgate Market",NA
"11062",NA,2015-06-13,"tomato","10150","Leeds Kirkgate Market",NA
"11063",NA,2015-07-12,"tomato","7700","Leeds Kirkgate Market",NA
"11064",NA,2015-07-18,"tomato","1500","Leeds Kirkgate Market",NA
"11065",NA,2015-08-01,"tomato","81150","Leeds Kirkgate Market",NA
"11066",NA,2015-08-08,"tomato","19350","Leeds Kirkgate Market",NA
"11067",NA,2015-09-18,"tomato","1150","Leeds Kirkgate Market",NA
"11068",NA,2014-05-17,"turnip","483","Leeds Kirkgate Market",NA
"11069",NA,2014-06-14,"turnip","21000","Leeds Kirkgate Market",NA
"11070",NA,2014-06-21,"turnip","11000","Leeds Kirkgate Market",NA
"11071",NA,2014-08-02,"turnip","2750","Leeds Kirkgate Market",NA
"11072",NA,2015-06-06,"turnip","1200","Leeds Kirkgate Market",NA
"11073",NA,2015-08-01,"turnip","3900","Leeds Kirkgate Market",NA
"11074",NA,2015-08-08,"turnip","750","Leeds Kirkgate Market",NA
"11075",NA,2015-09-12,"turnip","2250","Leeds Kirkgate Market",NA
"11076",NA,2015-04-05,"Watercress","6000","Leeds Kirkgate Market",NA
"11077",NA,2015-07-04,"Watercress","3400","Leeds Kirkgate Market",NA
"11078",NA,2014-05-17,"Watermelon","30650","Leeds Kirkgate Market",NA
"11079",NA,2014-05-24,"Watermelon","67100","Leeds Kirkgate Market",NA
"11080",NA,2014-06-28,"Watermelon","8700","Leeds Kirkgate Market",NA
"11081",NA,2014-07-12,"Watermelon","7500","Leeds Kirkgate Market",NA
"11082",NA,2014-07-19,"Watermelon","37800","Leeds Kirkgate Market",NA
"11083",NA,2014-05-03,"yam","3200","Leeds Kirkgate Market",NA
"11084",NA,2014-05-10,"yam","2750","Leeds Kirkgate Market",NA
"11085",NA,2014-05-24,"yam","400","Leeds Kirkgate Market",NA
"11086",NA,2014-08-02,"yam","3250","Leeds Kirkgate Market",NA
"11087",NA,2014-08-09,"yam","2700","Leeds Kirkgate Market",NA
"11088",NA,2014-10-04,"yam","3100","Leeds Kirkgate Market",NA
"11089",NA,2014-11-15,"yam","2700","Leeds Kirkgate Market",NA
"11090",NA,2015-07-30,"Mixed fruit snacks","1100","Morrisons Leeds",NA
"11091",NA,2015-07-30,"Cougettes","1700","Morrisons Leeds",NA
"11092",NA,2015-07-30,"Brocolli","800","Morrisons Leeds",NA
"11093",NA,2015-07-30,"Peppers","1400","Morrisons Leeds",NA
"11094",NA,2015-07-30,"Fresh mint","217","Morrisons Leeds",NA
"11095",NA,2015-07-30,"Potatoes","4000","Morrisons Leeds",NA
"11096",NA,2015-07-30,"Onions","800","Morrisons Leeds",NA
"11097",NA,2015-07-30,"Peaches","650","Morrisons Leeds",NA
"11098",NA,2015-07-30,"Mango","550","Morrisons Leeds",NA
"11099",NA,2015-07-30,"Apples","200","Morrisons Leeds",NA
"11100",NA,2015-07-30,"Mixed salad","300","Morrisons Leeds",NA
"11101",NA,2015-07-30,"Grapes","950","Morrisons Leeds",NA
"11102",NA,2015-07-30,"Carrots","450","Morrisons Leeds",NA
"11103",NA,2015-07-30,"Shredded cabbage","3000","Morrisons Leeds",NA
"11104",NA,2015-08-01,"jalapenos","1000","Morrisons Leeds",NA
"11105",NA,2015-08-01,"Red onions","2000","Morrisons Leeds",NA
"11106",NA,2015-08-01,"Spring onions","1500","Morrisons Leeds",NA
"11107",NA,2015-08-01,"Apples","750","Morrisons Leeds",NA
"11108",NA,2015-08-01,"Brocolli salad","850","Morrisons Leeds",NA
"11109",NA,2015-08-01,"Mixed peppers","1800","Morrisons Leeds",NA
"11110",NA,2015-08-01,"Tomatoes","1150","Morrisons Leeds",NA
"11111",NA,2015-08-01,"Melon","10100","Morrisons Leeds",NA
"11112",NA,2015-08-01,"Bananas","2500","Morrisons Leeds",NA
"11113",NA,2015-08-01,"Lettuce","2900","Morrisons Leeds",NA
"11114",NA,2015-08-01,"Swede & carrot mash","900","Morrisons Leeds",NA
"11115",NA,2015-08-01,"Apples","1800","Morrisons Leeds",NA
"11116",NA,2015-08-01,"Sweet potatoes","1740","Morrisons Leeds",NA
"11117",NA,2015-08-01,"Baby peppers","150","Morrisons Leeds",NA
"11118",NA,2015-08-01,"Grapes","380","Morrisons Leeds",NA
"11119",NA,2015-08-01,"Mango","280","Morrisons Leeds",NA
"11120",NA,2015-08-01,"red onions","300","Morrisons Leeds",NA
"11121",NA,2015-08-01,"Mushrooms","60","Morrisons Leeds",NA
"11122",NA,2015-08-01,"Pears","800","Morrisons Leeds",NA
"11123",NA,2015-08-01,"Apricots","180","Morrisons Leeds",NA
"11124",NA,2015-08-01,"Onions","300","Morrisons Leeds",NA
"11125",NA,2015-08-01,"Oranges","140","Morrisons Leeds",NA
"11126",NA,2015-08-01,"Potatoes","360","Morrisons Leeds",NA
"11127",NA,2015-08-04,"Tomatoes","700","Morrisons Leeds",NA
"11128",NA,2015-08-04,"Carrots","325","Morrisons Leeds",NA
"11129",NA,2015-08-04,"Apples","400","Morrisons Leeds",NA
"11130",NA,2015-08-04,"Mixed lettuce","3600","Morrisons Leeds",NA
"11131",NA,2015-08-04,"Mushrooms","8590","Morrisons Leeds",NA
"11132",NA,2015-08-04,"red onions","400","Morrisons Leeds",NA
"11133",NA,2015-08-04,"Grapes","3000","Morrisons Leeds",NA
"11134",NA,2015-08-04,"Melon","2900","Morrisons Leeds",NA
"11135",NA,2015-08-04,"Peppers","400","Morrisons Leeds",NA
"11136",NA,2015-08-04,"Bananas","900","Morrisons Leeds",NA
"11137",NA,2015-08-04,"Leeks","400","Morrisons Leeds",NA
"11138",NA,2015-08-04,"Mixed veg","400","Morrisons Leeds",NA
"11139",NA,2015-08-04,"Sliced red onion","8000","Morrisons Leeds",NA
"11140",NA,2015-08-04,"Cucumber","4000","Morrisons Leeds",NA
"11141",NA,2015-08-04,"Spring onions","1500","Morrisons Leeds",NA
"11142",NA,2015-08-07,"Cabbage","9000","Morrisons Leeds",NA
"11143",NA,2015-08-07,"Grated carrot","1000","Morrisons Leeds",NA
"11144",NA,2015-08-07,"Sping onion","1000","Morrisons Leeds",NA
"11145",NA,2015-08-07,"Cucumber","4000","Morrisons Leeds",NA
"11146",NA,2015-08-07,"Peaches","800","Morrisons Leeds",NA
"11147",NA,2015-08-07,"Yellow peppers","500","Morrisons Leeds",NA
"11148",NA,2015-08-07,"Apples","1400","Morrisons Leeds",NA
"11149",NA,2015-08-07,"Melon","2700","Morrisons Leeds",NA
"11150",NA,2015-08-07,"jalapenos","100","Morrisons Leeds",NA
"11151",NA,2015-08-07,"Roast mushrooms","1000","Morrisons Leeds",NA
"11152",NA,2015-08-11,"Cucumber","360","Morrisons Leeds",NA
"11153",NA,2015-08-11,"Apples","1960","Morrisons Leeds",NA
"11154",NA,2015-08-11,"Netarines","1020","Morrisons Leeds",NA
"11155",NA,2015-08-11,"Cougettes","380","Morrisons Leeds",NA
"11156",NA,2015-08-11,"Carrots","280","Morrisons Leeds",NA
"11157",NA,2015-08-11,"Plums","400","Morrisons Leeds",NA
"11158",NA,2015-08-11,"Cucumber","2400","Morrisons Leeds",NA
"11159",NA,2015-08-11,"Sliced red onion","1000","Morrisons Leeds",NA
"11160",NA,2015-08-11,"Shredded cabbage","3000","Morrisons Leeds",NA
"11161",NA,2015-08-11,"Potatoes","300","Morrisons Leeds",NA
"11162",NA,2015-08-11,"red onions","320","Morrisons Leeds",NA
"11163",NA,2015-08-11,"Satsuma","100","Morrisons Leeds",NA
"11164",NA,2015-08-11,"Melon","6500","Morrisons Leeds",NA
"11165",NA,2015-08-11,"Ceaser salad","200","Morrisons Leeds",NA
"11166",NA,2015-08-11,"Peppers","500","Morrisons Leeds",NA
"11167",NA,2015-08-11,"Peaches","800","Morrisons Leeds",NA
"11168",NA,2015-08-11,"Netarines","600","Morrisons Leeds",NA
"11169",NA,2015-08-11,"Clementine","600","Morrisons Leeds",NA
"11170",NA,2015-08-11,"Egg plant","280","Morrisons Leeds",NA
"11171",NA,2015-08-11,"Fresh basil","320","Morrisons Leeds",NA
"11172",NA,2015-08-11,"Radishes","200","Morrisons Leeds",NA
"11173",NA,2015-08-11,"Maris pipers","2500","Morrisons Leeds",NA
"11174",NA,2015-08-11,"Cabbage","460","Morrisons Leeds",NA
"11175",NA,2015-08-12,"Pears","1200","Morrisons Leeds",NA
"11176",NA,2015-08-12,"Peppers","1000","Morrisons Leeds",NA
"11177",NA,2015-08-12,"Onions","1000","Morrisons Leeds",NA
"11178",NA,2015-08-12,"Baked potatos","1400","Morrisons Leeds",NA
"11179",NA,2015-08-19,"Mixed peppers","400","Morrisons Leeds",NA
"11180",NA,2015-08-19,"iceberg lettuce","1200","Morrisons Leeds",NA
"11181",NA,2015-08-19,"baby leaf rocket","480","Morrisons Leeds",NA
"11182",NA,2015-08-19,"Potatoes","700","Morrisons Leeds",NA
"11183",NA,2015-08-19,"jalapenos","1500","Morrisons Leeds",NA
"11184",NA,2015-08-19,"fruit snacks","3500","Morrisons Leeds",NA
"11185",NA,2015-08-21,"Mushroom mix","1500","Morrisons Leeds",NA
"11186",NA,2015-08-21,"Aubergine","220","Morrisons Leeds",NA
"11187",NA,2015-08-21,"Julienne carrots","3000","Morrisons Leeds",NA
"11188",NA,2015-08-21,"Diced cucumber","2000","Morrisons Leeds",NA
"11189",NA,2015-08-21,"Sliced spring onion","1000","Morrisons Leeds",NA
"11190",NA,2015-08-21,"Shredded cabbage","1000","Morrisons Leeds",NA
"11191",NA,2015-08-21,"Carrots","500","Morrisons Leeds",NA
"11192",NA,2015-08-21,"Lettuce","800","Morrisons Leeds",NA
"11193",NA,2015-08-21,"Melon","1300","Morrisons Leeds",NA
"11194",NA,2015-08-25,"Bananas","1000","Morrisons Leeds",NA
"11195",NA,2015-08-25,"Grapes","2000","Morrisons Leeds",NA
"11196",NA,2015-08-25,"Strawberries","300","Morrisons Leeds",NA
"11197",NA,2015-08-25,"Apples","500","Morrisons Leeds",NA
"11198",NA,2015-08-25,"Potatoes","250","Morrisons Leeds",NA
"11199",NA,2015-08-25,"Satsuma","100","Morrisons Leeds",NA
"11200",NA,2015-08-26,"Brocolli","1260","Morrisons Leeds",NA
"11201",NA,2015-08-26,"Tomatoes","1130","Morrisons Leeds",NA
"11202",NA,2015-08-26,"Apricots","380","Morrisons Leeds",NA
"11203",NA,2015-08-26,"Turnips","120","Morrisons Leeds",NA
"11204",NA,2015-08-26,"Red pepper","160","Morrisons Leeds",NA
"11205",NA,2015-08-27,"Carrots","2275","Morrisons Leeds",NA
"11206",NA,2015-08-27,"Apricots","1350","Morrisons Leeds",NA
"11207",NA,2015-08-27,"Grapes","1100","Morrisons Leeds",NA
"11208",NA,2015-08-27,"Peppers","500","Morrisons Leeds",NA
"11209",NA,2015-08-27,"Courgettes","650","Morrisons Leeds",NA
"11210",NA,2015-08-27,"nectarines","6050","Morrisons Leeds",NA
"11211",NA,2015-08-27,"Tomatoes","2000","Morrisons Leeds",NA
"11212",NA,2015-08-27,"Pears","5000","Morrisons Leeds",NA
"11213",NA,2015-08-27,"plums","700","Morrisons Leeds",NA
"11214",NA,2015-08-27,"Apples bananas","2150","Morrisons Leeds",NA
"11215",NA,2015-08-27,"Lemon & limes","450","Morrisons Leeds",NA
"11216",NA,2015-08-27,"peaches","3650","Morrisons Leeds",NA
"11217",NA,2015-08-27,"Squash","1200","Morrisons Leeds",NA
"11218",NA,2015-08-27,"Curly lettuce","250","Morrisons Leeds",NA
"11219",NA,2015-08-27,"Radishes","200","Morrisons Leeds",NA
"11220",NA,2015-08-27,"raspberry","150","Morrisons Leeds",NA
"11221",NA,2015-08-27,"Pomegranate","300","Morrisons Leeds",NA
"11222",NA,2015-08-27,"Sweetcorn","750","Morrisons Leeds",NA
"11223",NA,2015-08-27,"Cherries","150","Morrisons Leeds",NA
"11224",NA,2015-08-27,"Cabbage","500","Morrisons Leeds",NA
"11225",NA,2015-08-27,"Meixed leaf","200","Morrisons Leeds",NA
"11226",NA,2015-08-28,"Apples","3850","Morrisons Leeds",NA
"11227",NA,2015-08-28,"carrots","100","Morrisons Leeds",NA
"11228",NA,2015-08-28,"Potatos","3520","Morrisons Leeds",NA
"11229",NA,2015-08-28,"Mixed veg","12460","Morrisons Leeds",NA
"11230",NA,2015-09-03,"Peppers","1700","Morrisons Leeds",NA
"11231",NA,2015-09-03,"Shredded cabbage","9100","Morrisons Leeds",NA
"11232",NA,2015-09-03,"Diced peppers","3700","Morrisons Leeds",NA
"11233",NA,2015-09-03,"Sliced spring onion","1000","Morrisons Leeds",NA
"11234",NA,2015-09-03,"Diced cucumber","6400","Morrisons Leeds",NA
"11235",NA,2015-09-03,"Diced red onion","1100","Morrisons Leeds",NA
"11236",NA,2015-09-03,"jalapenos","2000","Morrisons Leeds",NA
"11237",NA,2015-09-03,"Mushroom mix","1000","Morrisons Leeds",NA
"11238",NA,2015-09-03,"Bananas","8800","Morrisons Leeds",NA
"11239",NA,2015-09-03,"peaches","850","Morrisons Leeds",NA
"11240",NA,2015-09-03,"nectarines","200","Morrisons Leeds",NA
"11241",NA,2015-09-03,"Mixed salad","650","Morrisons Leeds",NA
"11242",NA,2015-09-03,"Beetroot","450","Morrisons Leeds",NA
"11243",NA,2015-09-03,"carrots","550","Morrisons Leeds",NA
"11244",NA,2015-09-03,"Peppers","600","Morrisons Leeds",NA
"11245",NA,2015-09-08,"Lettuce","1350","Morrisons Leeds",NA
"11246",NA,2015-09-08,"cucumber","200","Morrisons Leeds",NA
"11247",NA,2015-09-08,"spring onions","2000","Morrisons Leeds",NA
"11248",NA,2015-09-08,"spinach","600","Morrisons Leeds",NA
"11249",NA,2015-09-08,"cabbage","900","Morrisons Leeds",NA
"11250",NA,2015-09-08,"carrots","6000","Morrisons Leeds",NA
"11251",NA,2015-09-08,"red onions","4000","Morrisons Leeds",NA
"11252",NA,2015-09-08,"plums","200","Morrisons Leeds",NA
"11253",NA,2015-09-08,"nectarines","350","Morrisons Leeds",NA
"11254",NA,2015-09-08,"apples","650","Morrisons Leeds",NA
"11255",NA,2015-09-08,"carrots","200","Morrisons Leeds",NA
"11256",NA,2015-09-08,"melon","1010","Morrisons Leeds",NA
"11257",NA,2015-09-08,"new potatoes","360","Morrisons Leeds",NA
"11258",NA,2015-09-08,"peas in pod","454","Morrisons Leeds",NA
"11259",NA,2015-09-09,"brocolli","240","Morrisons Leeds",NA
"11260",NA,2015-09-09,"mushrooms","5100","Morrisons Leeds",NA
"11261",NA,2015-09-09,"sliced savoy","3100","Morrisons Leeds",NA
"11262",NA,2015-09-09,"Grated carrot","4700","Morrisons Leeds",NA
"11263",NA,2015-09-09,"shredded red cabbage","1200","Morrisons Leeds",NA
"11264",NA,2015-09-09,"chopped spring onion","3100","Morrisons Leeds",NA
"11265",NA,2015-09-10,"bananas","1900","Morrisons Leeds",NA
"11266",NA,2015-09-10,"nectarines","350","Morrisons Leeds",NA
"11267",NA,2015-09-10,"peaches","3600","Morrisons Leeds",NA
"11268",NA,2015-09-10,"plums","1250","Morrisons Leeds",NA
"11269",NA,2015-09-10,"mixed salad","300","Morrisons Leeds",NA
"11270",NA,2015-09-10,"pears","500","Morrisons Leeds",NA
"11271",NA,2015-09-10,"Melon & grapes","450","Morrisons Leeds",NA
"11272",NA,2015-09-10,"carrots","300","Morrisons Leeds",NA
"11273",NA,2015-09-10,"figs","250","Morrisons Leeds",NA
"11274",NA,2015-09-15,"jalapenos","1500","Morrisons Leeds",NA
"11275",NA,2015-09-15,"diced red pepper","1500","Morrisons Leeds",NA
"11276",NA,2015-09-15,"water melon","500","Morrisons Leeds",NA
"11277",NA,2015-09-15,"nectarines","600","Morrisons Leeds",NA
"11278",NA,2015-09-15,"gala melon","1100","Morrisons Leeds",NA
"11279",NA,2015-09-15,"apples","600","Morrisons Leeds",NA
"11280",NA,2015-09-15,"red onions","700","Morrisons Leeds",NA
"11281",NA,2015-09-15,"apples","390","Morrisons Leeds",NA
"11282",NA,2015-09-15,"brocolli","400","Morrisons Leeds",NA
"11283",NA,2015-09-15,"Sweet potatoes","120","Morrisons Leeds",NA
"11284",NA,2015-09-15,"Strawberries","300","Morrisons Leeds",NA
"11285",NA,2015-09-15,"water melon chunks","200","Morrisons Leeds",NA
"11286",NA,2015-09-15,"gala melon","900","Morrisons Leeds",NA
"11287",NA,2015-09-15,"cherry tomatoes","320","Morrisons Leeds",NA
"11288",NA,2015-09-15,"corn on the cob","200","Morrisons Leeds",NA
"11289",NA,2015-09-15,"Potatoes","12200","Morrisons Leeds",NA
"11290",NA,2015-09-17,"Diced cucumber","5600","Morrisons Leeds",NA
"11291",NA,2015-09-17,"Sliced red onion","1000","Morrisons Leeds",NA
"11292",NA,2015-09-17,"Sliced spring onion","1200","Morrisons Leeds",NA
"11293",NA,2015-09-17,"Shredded cabbage","5400","Morrisons Leeds",NA
"11294",NA,2015-09-17,"onions","1700","Morrisons Leeds",NA
"11295",NA,2015-09-17,"Satsuma","900","Morrisons Leeds",NA
