Year,date,product,weight,location,Total Days Weight
2015,21-august,Courgettes,5800,HOLLY ,
2015,21-august,Buck wheat,152500,SUMA,
2015,21-august,Goats milk,1200,SUMA,
2015,21-august,Cherry drink,39600,SUMA,
2015,21-august,Ice tea,24000,SUMA,
2015,21-august,Tofu,2400,SUMA,
2015,21-august,Vegetarian haggis,2270,SUMA,
2015,21-august,Soya yoghurt,13000,SUMA,
2015,21-august,Vegan yoghurt,3600,SUMA,
2015,21-august,Lemon yoghurt,4000,SUMA,
2015,21-august,Goats yoghurt,2700,SUMA,
2015,21-august,Soya milk,5000,SUMA,
2015,21-august,Dark chocolate,22500,SUMA,
2015,21-august,Egg free mayo,40347,SUMA,318917
2015,23-August,vegan granola,580,PVT,
2015,23-August,biscuits,400,PVT,
2015,23-August,cornettos,140,PVT,
2015,23-August,Beetroot & mint dip,180,PVT,
2015,23-August,sponge puddings,260,PVT,
2015,23-August,frankfurters,630,PVT,
2015,23-August,strawberries,700,PVT,
2015,23-August,rhubarb,1160,PVT,
2015,23-August,bread,600,PVT,
2015,23-August,veg casserole,560,PVT,
2015,23-August,stewed apple,650,PVT,
2015,23-August,potato salad,5400,PVT,
2015,23-August,pasta salad,2200,PVT,
2015,23-August,cakes,250,PVT,
2015,23-August,rolls,500,PVT,14210
2015,24-August,Ice tea,250,PVT,
2015,24-August,Tonic water,2000,PVT,
2015,24-August,onion bhajis,300,PVT,
2015,24-August,chicken steaks,300,PVT,
2015,24-August,donuts,300,PVT,
2015,24-August,pastries,9050,CC,
2015,24-August,birthday cake,4450,CC,16650
2015,25-August,Courgettes,28950,HOLLY ,
2015,25-August,Lettuce,1600,HOLLY ,
2015,25-August,sparkling water,13500,PVT,
2015,25-August,Grapefruit drink,12000,PVT,
2015,25-August,Strawberry drink,1800,PVT,
2015,25-August,Courgettes,5350,PVT,63200
2015,26-August,Shortbread biscuit,220,PVT,
2015,26-August,Sponge cake,720,PVT,
2015,26-August,Sausages,500,PVT,
2015,26-August,Smoked mackerel,1090,N&WFB,
2015,26-August,Roast salmon,200,N&WFB,
2015,26-August,Smoked salmon,640,N&WFB,
2015,26-August,crab meat,200,N&WFB,
2015,26-August,Fish stock,600,N&WFB,
2015,26-August,Spaghetti,820,N&WFB,
2015,26-August,rice ,2500,N&WFB,
2015,26-August,Spaghetti bolognase,210,N&WFB,
2015,26-August,Condensted milk,796,N&WFB,
2015,26-August,Plain flour,1500,N&WFB,
2015,26-August,Potato gnocchi,500,N&WFB,
2015,26-August,ham,500,N&WFB,
2015,26-August,Chopped pork,170,N&WFB,
2015,26-August,corned beef,540,N&WFB,
2015,26-August,Chicken soup,400,N&WFB,
2015,26-August,Tea bags,100,N&WFB,
2015,26-August,Cocoa,250,N&WFB,
2015,26-August,Carrot soup,450,N&WFB,
2015,26-August,Vegetable soup,200,N&WFB,
2015,26-August,Refried beans,450,N&WFB,
2015,26-August,rice ,250,N&WFB,
2015,26-August,pasta  ,450,N&WFB,
2015,26-August,Chicken soup,400,N&WFB,
2015,26-August,Country soup,400,N&WFB,
2015,26-August,Chicken roll,200,N&WFB,
2015,26-August,Baking powder,170,N&WFB,
2015,26-August,Breakfast tea,200,N&WFB,
2015,26-August,coffee  ,200,N&WFB,
2015,26-August,rice ,200,N&WFB,
2015,26-August,Chick pea curry,400,N&WFB,
2015,26-August,Mixed tea,300,N&WFB,
2015,26-August,Coffe mate,200,N&WFB,
2015,26-August,Sugar,1000,N&WFB,
2015,26-August,coffee  ,100,N&WFB,
2015,26-August,Meringues,100,N&WFB,
2015,26-August,pasta  ,500,N&WFB,
2015,26-August,Refined beans,435,N&WFB,
2015,26-August,Cocoa,250,N&WFB,
2015,26-August,lemons,200,N&WFB,
2015,26-August,tea ,150,N&WFB,
2015,26-August,Buscuits,200,N&WFB,
2015,26-August,Potted shrimp,150,N&WFB,
2015,26-August,Tea bags,200,N&WFB,
2015,26-August,soup,144,N&WFB,
2015,26-August,Masala tea,100,N&WFB,
2015,26-August,baking powder,170,N&WFB,
2015,26-August,Pineapple slices,100,N&WFB,
2015,26-August,Lemon  ,100,N&WFB,
2015,26-August,Baking powder,160,N&WFB,
2015,26-August,Courgettes,5000,N&WFB,
2015,26-August,Jam,340,N&WFB,
2015,26-August,noodles,180,N&WFB,
2015,26-August,Bananas,1400,PVT,
2015,26-August,Bananas,1600,PVT,
2015,26-August,Blueberry muffins,660,PVT,
2015,26-August,Bread crusts,440,PVT,
2015,26-August,swiss roll,1250,PVT,
2015,26-August,Strawberry puffs,410,PVT,
2015,26-August,Eccles cakes,400,PVT,32665
2015,28-August,Brocolli sprouts,700,SUMA,
2015,28-August,Redbush tea,1000,SUMA,
2015,28-August,Organic coconut water,17000,SUMA,
2015,28-August,Cottage cheese,9600,SUMA,
2015,28-August,Oat bran,5000,SUMA,
2015,28-August,Yoghurt,5640,SUMA,
2015,28-August,Marrows,7700,PVT,
2015,28-August,Sweet mincemeat,1233,PVT,
2015,28-August,Curry sauce,500,PVT,
2015,28-August,Hot dogs,400,PVT,
2015,28-August,Chicken creole,,PVT,
2015,28-August,Spices,,PVT,
2015,28-August,Spices,,PVT,
2015,28-August,Marmalade,1420,PVT,
2015,28-August,tea ,100,PVT,
2015,28-August,Buscuits,550,PVT,
2015,28-August,cakes,775,PVT,
2015,28-August,Cherry cake,2400,PVT,
2015,28-August,Chocolate cakes,4600,PVT,
2015,28-August,Double chocolate cakes,1600,PVT,
2015,28-August,Cherry cake,1600,PVT,
2015,28-August,Swiss roll,3400,PVT,65218
2015,31-August,Sweet potato,110,PVT,
2015,31-August,Chestnut mushrooms,220,PVT,
2015,31-August,Leeks,400,PVT,730
2015,01-September,Mustard,350,PVT,
2015,01-September,Mustard,100,PVT,
2015,01-September,Mulled wine,600,PVT,
2015,01-September,Piri piri sauce,400,PVT,
2015,01-September,Lime chutney,300,PVT,
2015,01-September,Chinese sauce,600,PVT,
2015,01-September,Sweeet green chilli,400,PVT,
2015,01-September,Tomato relish,100,PVT,
2015,01-September,Sweet curry,400,PVT,
2015,01-September,Corriander & mint,325,PVT,
2015,01-September,Courgettes,4010,HOLLY ,
2015,01-September,Courgettes,10100,HOLLY ,
2015,01-September,Beetroots ,5900,HOLLY ,23585
2015,02-September,milk  ,8000,PVT,
2015,02-September,Tomatoes,2500,PVT,
2015,02-September,Courgettes,18600,PVT,
2015,02-September,Plums,3250,PVT,
2015,02-September,Flat peaches,7600,PVT,
2015,02-September,Plums,5250,PVT,
2015,02-September,Plums,7100,PVT,
2015,02-September,Apples,3900,PVT,
2015,02-September,Turnips,5100,PVT,
2015,02-September,Cabbage,900,PVT,
2015,02-September,Rhubarb,500,PVT,
2015,02-September,Bread rolls,93600,SMAK,156300
2015,03-September,milk  ,2200,WWB,
2015,03-September,Tomato & Basil soup,2400,WWB,
2015,03-September,Chocolate Brownie,275,WWB,
2015,03-September,Mixed berries,240,WWB,
2015,03-September,Rainbow salad,220,WWB,
2015,03-September,Red velvet cupcakes,200,WWB,
2015,03-September,Chicken pieces,390,WWB,
2015,03-September,NY Cheesecake,720,WWB,
2015,03-September,Cheese & potato pie,200,WWB,
2015,03-September,Swede & carrot mash,1350,WWB,
2015,03-September,Paprika wedges,1750,WWB,
2015,03-September,French onion soup,1200,WWB,
2015,03-September,Sun-drenched tomatoes,738,WWB,
2015,03-September,Sweet chilli cheese dip,260,WWB,
2015,03-September,Butternut squash risotto,1125,WWB,
2015,03-September,"Chicken, cheese & bacon breast",614,WWB,
2015,03-September,Flapjacks,263,WWB,
2015,03-September,Garlic & coriander naan,900,WWB,
2015,03-September,Spag-bol,725,WWB,
2015,03-September,Spaghetti carbonara,2025,WWB,
2015,03-September,Veg lasagne,800,WWB,
2015,03-September,Pineapple ,1948,WWB,
2015,03-September,Chicken breast slices,1460,WWB,
2015,03-September,Fruit salad,1000,WWB,
2015,03-September,Beef lasagne,400,WWB,
2015,03-September,Fish pie,1310,WWB,
2015,03-September,bread,5750,WWB,
2015,03-September,Sticky pork ribs,1365,WWB,
2015,03-September,KFC hot wings,14050,WWB,
2015,03-September,Chicken breast,23900,WWB,
2015,03-September,Mini BBQ pork ribs,1000,WWB,
2015,03-September,Salmon,840,WWB,
2015,03-September,Chicken & egg orzo,250,WWB,
2015,03-September,Apollo lettuce,1500,WWB,
2015,03-September,Brioche buns,1400,WWB,
2015,03-September,Melon,160,WWB,
2015,03-September,Tikka masala,350,WWB,
2015,03-September,Roast veg,400,WWB,
2015,03-September,Beetroot,37400,HOLLY ,
2015,03-September,Courgettes,12000,HOLLY ,
2015,03-September,Garlic,2200,HOLLY ,
2015,03-September,Onions,4300,HOLLY ,131578
2015,04-September,Ketchup,700,PVT,
2015,04-September,milk  ,2000,PVT,
2015,04-September,Mixed bread,6500,PVT,
2015,04-September,Sugar,500,PVT,
2015,04-September,milk  ,6000,PVT,
2015,04-September,Chilli mayo,1008,PVT,
2015,04-September,pasta  ,250,PVT,
2015,04-September,Syrup,3780,PVT,
2015,04-September,Curry sauce,500,PVT,
2015,04-September,Oats,100,PVT,
2015,04-September,Bread,400,PVT,
2015,04-September,Almond fingers,1600,SWEET,
2015,04-September,Muffins,180,SWEET,
2015,04-September,Chocolate roll,1400,SWEET,
2015,04-September,Apple turnovers,400,SWEET,
2015,04-September,Chocolate cake,500,SWEET,
2015,04-September,Strawberry tart,1400,SWEET,
2015,04-September,Strawberry cake,2400,SWEET,
2015,04-September,Bread rolls,400,SWEET,30018
2015,07-September,soups,6050,PVT,
2015,07-September,rice ,3500,PVT,9550
2015,08-September,Lettuce,1000,HOLLY ,
2015,08-September,Fennel,1400,HOLLY ,
2015,08-September,Courgettes,9400,HOLLY ,
2015,08-September,Burger buns,11850,PVT,
2015,08-September,Courgettes,2700,PVT,
2015,08-September,sausage meat,100,PAFRAS,
2015,08-September,micro soup ,160,PAFRAS,
2015,08-September,cane sugar,1000,PAFRAS,
2015,08-September,sliced bamboo shoots,450,PAFRAS,
2015,08-September,chilli beans,395,PAFRAS,
2015,08-September,dried mushrooms,40,PAFRAS,
2015,08-September,penne,1000,PAFRAS,
2015,08-September,fusilli,500,PAFRAS,
2015,08-September,milk  ,1000,PAFRAS,
2015,08-September,flour,3000,PAFRAS,
2015,08-September,Chicken & pasta soup,1600,PAFRAS,
2015,08-September,Lentil & pork soup,1600,PAFRAS,
2015,08-September,chicken soup,1600,PAFRAS,
2015,08-September,fruit sugar,250,PAFRAS,
2015,08-September,plums in syrup,1180,PAFRAS,
2015,08-September,pickled veg,1360,PAFRAS,
2015,08-September,marrowfat peas,2500,PAFRAS,
2015,08-September,whole carrots,5000,PAFRAS,
2015,08-September,gelatine,25,PAFRAS,
2015,08-September,Sage & onion stuffing,85,PAFRAS,
2015,08-September,quick gel,140,PAFRAS,
2015,08-September,fine gelatine,40,PAFRAS,
2015,08-September,Fennel,21350,HOLLY ,
2015,08-September,biscuits,300,N&WFB,
2015,08-September,Spaghetti,410,N&WFB,
2015,08-September,red salmon,213,N&WFB,
2015,08-September,chopped pork,240,N&WFB,
2015,08-September,cereal,450,N&WFB,
2015,08-September,weetos,420,N&WFB,
2015,08-September,rice ,100,N&WFB,
2015,08-September,yorkshire tea,1500,N&WFB,
2015,08-September,veg soup,400,N&WFB,
2015,08-September,mackerel,200,N&WFB,
2015,08-September,brown sugar,1000,N&WFB,
2015,08-September,couscous,500,N&WFB,
2015,08-September,popcorn,70,N&WFB,
2015,08-September,hazlenuts,150,N&WFB,
2015,08-September,blanched hazlenuts,100,N&WFB,
2015,08-September,mustard,185,N&WFB,
2015,08-September,Marmalade,85,N&WFB,
2015,08-September,plum preserve,150,N&WFB,
2015,08-September,wholegrain mustard,205,N&WFB,
2015,08-September,chicken soup,400,N&WFB,
2015,08-September,chopped tomatoes,1990,N&WFB,
2015,08-September,ravioli,400,N&WFB,
2015,08-September,tomato soup,800,N&WFB,
2015,08-September,Spaghetti hoops,410,N&WFB,
2015,08-September,mushy peas,300,N&WFB,
2015,08-September,red salmon,213,N&WFB,
2015,08-September,country garden soup,400,N&WFB,
2015,08-September,manderines,298,N&WFB,
2015,08-September,mustard,185,N&WFB,
2015,08-September,cookies,150,N&WFB,
2015,08-September,ginger nuts,600,N&WFB,
2015,08-September,costa americano,288,N&WFB,
2015,08-September,growing up milk,400,N&WFB,
2015,08-September,Plain flour,1500,N&WFB,
2015,08-September,jam,1635,N&WFB,
2015,08-September,teabags,300,N&WFB,
2015,08-September,toddler milk,900,N&WFB,
2015,08-September,long grain rice,1000,N&WFB,
2015,08-September,cuppa porridge,281,N&WFB,
2015,08-September,canderel,75,N&WFB,
2015,08-September,water,500,N&WFB,
2015,08-September,black pepper,20,N&WFB,
2015,08-September,lasagne sheets,250,N&WFB,
2015,08-September,jaffa cakes,300,N&WFB,
2015,08-September,steam pots,150,N&WFB,
2015,08-September,plum tomatoes,400,N&WFB,
2015,08-September,chicken cupasoup,104,N&WFB,
2015,08-September,chopped tomatoes,400,N&WFB,
2015,08-September,chicken soup,400,N&WFB,
2015,08-September,red salmon,418,N&WFB,
2015,08-September,marrowfat peas,300,N&WFB,
2015,08-September,mushroom soup,295,N&WFB,
2015,08-September,sugar,1000,N&WFB,
2015,08-September,jam,1800,N&WFB,
2015,08-September,seasoning,50,N&WFB,
2015,08-September,butter  ,500,N&WFB,
2015,08-September,water,500,N&WFB,
2015,08-September,mushroom soup,295,N&WFB,
2015,08-September,tacos,200,N&WFB,
2015,08-September,mixed condiments,200,N&WFB,
2015,08-September,Marmalade,200,N&WFB,
2015,08-September,black pepper,80,N&WFB,
2015,08-September,biscuits,60,N&WFB,
2015,08-September,crisps,10,N&WFB,
2015,08-September,jam,50,N&WFB,
2015,08-September,apples,1900,N&WFB,
2015,08-September,rice ,1000,N&WFB,101310
2015,09-September,cooking apples,6350,PVT,
2015,09-September,apples,1100,PVT,
2015,09-September,bread crusts,620,PVT,
2015,09-September,finger rolls,31500,PVT,
2015,09-September,burger buns,12100,PVT,
2015,09-September,floury baps,3000,PVT,
2015,09-September,white rolls,1400,PVT,
2015,09-September,chocolate biscuits,300,PVT,
2015,09-September,chickpeas,1200,PVT,
2015,09-September,granary bread flour,1000,PVT,
2015,09-September,strong white flour,1500,PVT,
2015,09-September,green lentils,1000,PVT,
2015,09-September,black eyed beans,1200,PVT,
2015,09-September,easy cook white rice,680,PVT,
2015,09-September,liquorice,550,PVT,
2015,09-September,fajita kit,500,PVT,
2015,09-September,muesli,850,PVT,
2015,09-September,fusilli,300,PVT,
2015,09-September,Chicken & leek cup a soup,60,PVT,
2015,09-September,dried yeast,145,PVT,
2015,09-September,Marmalade,227,PVT,
2015,09-September,rich tea biscuits,400,PVT,
2015,09-September,digestives,800,PVT,
2015,09-September,oranges,360,PVT,
2015,09-September,sugar sachets,260,PVT,
2015,09-September,hollindaise sauce,410,PVT,
2015,09-September,veg cup a soup,55,PVT,
2015,09-September,egg fried rice,250,PVT,
2015,09-September,bread crumbs,175,PVT,
2015,09-September,butter beans,410,PVT,
2015,09-September,spaghetti,790,PVT,
2015,09-September,baby milk,900,PVT,
2015,09-September,black beans,400,PVT,
2015,09-September,veg soup,295,PVT,
2015,09-September,Chicken & mushroom soup,400,PVT,
2015,09-September,scotch broth,415,PVT,
2015,09-September,winter veg soup,400,PVT,
2015,09-September,chicken casserole,400,PVT,
2015,09-September,Beef & veg soup,380,PVT,
2015,09-September,minestrone soup,400,PVT,
2015,09-September,baked beans,410,PVT,
2015,09-September,beef curry,400,PVT,
2015,09-September,chilli con carne,1180,PVT,
2015,09-September,kidney beans,405,PVT,
2015,09-September,tomatoes,1200,PVT,
2015,09-September,tomato soup,1600,PVT,
2015,09-September,soy sauce,300,PVT,78977
2015,10-september,rice tarts,250,PVT,
2015,10-september,veggie sausasges,250,PVT,
2015,10-september,cakes,3250,PVT,
2015,10-september,milk  ,2000,PVT,
2015,10-september,coffee,200,PVT,
2015,10-september,sugar,500,PVT,
2015,10-september,onions,6000,PVT,
2015,10-september,milk  ,2000,PVT,
2015,10-september,coffee,200,PVT,
2015,10-september,snickers,120,PVT,
2015,10-september,red wine,70,PVT,
2015,10-september,chocolate milk,1000,PVT,
2015,10-september,baking powder,20,PVT,
2015,10-september,icing sugar,20,PVT,
2015,10-september,peanut butter,400,PVT,
2015,10-september,bread crumbs,100,PVT,
2015,10-september,thai green curry & rice,150,PVT,
2015,10-september,cooked rice,400,PVT,
2015,10-september,crackers,200,PVT,
2015,10-september,cherry drink,440,PVT,
2015,10-september,elderberries,400,PVT,17970
2015,11-september,korma sauce,1760,EMMAUS,
2015,11-september,Garlic,150,EMMAUS,
2015,11-september,sushi nori,532,EMMAUS,
2015,11-september,fajita paste,1800,EMMAUS,
2015,11-september,Peas & carrots,450,EMMAUS,
2015,11-september,fish sauce,1200,EMMAUS,
2015,11-september,chilli sauce,500,EMMAUS,
2015,11-september,gel food colour,60,EMMAUS,
2015,11-september,natural food colour,456,EMMAUS,
2015,11-september,oregano,7,EMMAUS,
2015,11-september,white pepper,34,EMMAUS,
2015,11-september,black pepper,33,EMMAUS,
2015,11-september,coriander root powder,65,EMMAUS,
2015,11-september,chilli powder,150,EMMAUS,
2015,11-september,curry paste,15,EMMAUS,
2015,11-september,stock cubes,160,EMMAUS,
2015,11-september,herbs,75,EMMAUS,
2015,11-september,red kidney beans,5000,EMMAUS,
2015,11-september,chinese leaf,3000,EMMAUS,
2015,11-september,pork gravy mix,50,EMMAUS,
2015,11-september,lime juice powder,23,EMMAUS,
2015,11-september,curry paste,50,EMMAUS,
2015,11-september,vanilla mix,40,EMMAUS,
2015,11-september,knorr flavouring,68,EMMAUS,
2015,11-september,nam prik kapi powder,25,EMMAUS,
2015,11-september,tapioca,180,EMMAUS,
2015,11-september,salim thai,100,EMMAUS,
2015,11-september,assorted seasoning,800,EMMAUS,
2015,11-september,oyster powder,500,EMMAUS,17283
2015,14-september,sausages,1710,PVT,
2015,14-september,oven fries,1810,PVT,
2015,14-september,milk  ,2000,PVT,
2015,14-september,beef burgers,13680,CC,
2015,14-september,new potatoes,1127,CC,
2015,14-september,vegetable curry,800,PVT,
2015,14-september,pasta shapes,205,PVT,
2015,14-september,minestrone soup,500,PVT,
2015,14-september,potatoes,97250,STBARTS,
2015,14-september,bread,9100,STBARTS,
2015,14-september,courgettes,44550,HOLLY ,
2015,14-september,coffee,550,PVT,
2015,14-september,hot chocolate,250,PVT,
2015,14-september,margerine,500,PVT,
2015,14-september,coleslaw,100,PVT,
2015,14-september,squirty cream,450,PVT,
2015,14-september,banana,250,PVT,
2015,14-september,apricot jam,1050,PVT,
2015,14-september,bread,1150,PVT,
2015,14-september,coleslaw,75,PVT,
2015,14-september,strawberry syrup,250,PVT,
2015,14-september,salmon paste,75,PVT,
2015,14-september,plain flour,1250,PVT,
2015,14-september,cheese sauce,485,PVT,
2015,14-september,chopped tomatoes,400,PVT,
2015,14-september,condensed milk,397,PVT,
2015,14-september,bbq sauce,500,PVT,
2015,14-september,chopped tomatoes,400,PVT,
2015,14-september,sausage casserole mix,39,PVT,
2015,14-september,jif lemon juice,400,PVT,
2015,14-september,flaked almonds,100,PVT,181403
2015,15-september,crusty bread loaf,600,PVT,
2015,15-september,bread buns,300,PVT,
2015,15-september,milk  ,8000,PVT,
2015,15-september,butter  ,2000,PVT,
2015,15-september,sunbites,990,PVT,
2015,15-september,ketchup,900,PVT,12790
2015,16-september,sugar,1000,PVT,
2015,16-september,bread,13900,PVT,
2015,16-september,fruit ,2600,PVT,
2015,16-september,cakes,1800,PVT,
2015,16-september,tomatoes,410,PVT,
2015,16-september,tuna,5095,PVT,
2015,16-september,wine,750,PVT,
2015,16-september,beans,840,PVT,
2015,16-september,Peas ,900,PVT,
2015,16-september,orange squash,6000,SWEET,
2015,16-september,iced muffins,1700,SWEET,
2015,16-september,digestive cookies,2000,SWEET,
2015,16-september,shortbread,330,SWEET,
2015,16-september,biscuits,900,SWEET,
2015,16-september,cream crackers,1100,SWEET,
2015,16-september,Parsnips,5700,HOLLY ,
2015,16-september,Onions,5300,HOLLY ,
2015,16-september,courgettes,2300,HOLLY ,
2015,16-september,Lettuce,2600,HOLLY ,
2015,16-september,Wagon wheels,2200,SWEET,
2015,16-september,cookies,750,SWEET,
2015,16-september,hobnobs,1500,SWEET,
2015,16-september,ginger nuts,1500,SWEET,
2015,16-september,fruit shortcake,1200,SWEET,
2015,16-september,assorted biscuits,2000,SWEET,
2015,16-september,rich tea biscuis,200,SWEET,
2015,16-september,chocolate cream biscuits,150,SWEET,
2015,16-september,shortbread,420,SWEET,
2015,16-september,prawn crackers,375,SWEET,
2015,16-september,chocolate chip cookies,300,SWEET,
2015,16-september,victoria sponge,900,SWEET,
2015,16-september,tortilla chips,800,SWEET,
2015,16-september,apple turnover,1700,SWEET,69220
2015,17september,curry noodles,300,PVT,
2015,17-september,cuppa soup,280,PVT,
2015,17-september,icing sugar,300,PVT,
2015,17-september,porridge,190,PVT,
2015,17-september,raisins,500,PVT,
2015,17-september,noodles,450,PVT,
2015,17-september,raisins,350,PVT,
2015,17-september,lentils,500,PVT,
2015,17-september,noodles,70,PVT,
2015,17-september,spicy rice,500,PVT,
2015,17-september,tortilla stuffing,250,PVT,
2015,17-september,fajita kit,770,PVT,
2015,17-september,jalapenos,400,PVT,
2015,17-september,brown rice,2000,PVT,
2015,17-september,red chillies,300,PVT,
2015,17-september,cashew nuts,200,PVT,
2015,17-september,coconut oil,250,PVT,
2015,17-september,tinned soup,1460,PVT,
2015,17-september,dried fruit,400,PVT,
2015,17-september,courgettes,3000,HOLLY ,
2015,17-september,fennel,1600,HOLLY ,
2015,17-september,lettuce,900,HOLLY ,14970
2015,18-september,teabags,100,PVT,
2015,18-september,soft fruit,300,PVT,
2015,18-september,apples,6000,PVT,
2015,18-september,mozzarella,2500,PVT,
2015,18-september,yoghurt,1050,PVT,
2015,18-september,tofu,2040,PVT,
2015,18-september,goat's milk,2100,PVT,
2015,18-september,Peas ,500,PVT,
2015,18-september,bread rolls,300,PVT,
2015,18-september,spices,92,PVT,
2015,18-september,Mini rolls,320,SWEET,
2015,18-september,carrot cake,2900,SWEET,
2015,18-september,angel cake,290,SWEET,18492
2015,21-september,crisps,850,PVT,
2015,21-september,mozzarella,5500,PVT,
2015,21-september,teacakes,200,PVT,
2015,21-september,bread rolls,400,PVT,
2015,21-september,yoghurt,1800,PVT,
2015,21-september,chocolate mousse,130,PVT,
2015,21-september,yoghurt,195,PVT,
2015,21-september,bread,500,PVT,
2015,21-september,flour,1000,PVT,
